구,시설명,주소,위도,경도,시설종류
서구,창의나라어린이집,대구광역시 서구 문화로51길 9,35.87665799,128.5606065,"어린이집,유치원"
서구,구립 아이꿈어린이집,대구광역시 서구 평리로55길 24,35.86577252,128.55376,"어린이집,유치원"
서구,글나라어린이집,대구광역시 서구 국채보상로46길 31-27,35.86802315,128.5576265,"어린이집,유치원"
서구,라온어린이집,대구광역시 서구 국채보상로46길 49-11,35.86637731,128.5570922,"어린이집,유치원"
서구,라임나무어린이집,대구광역시 서구 통학로23길 10-1,35.87094559,128.561758,"어린이집,유치원"
서구,애림어린이집-영아,대구광역시 서구 국채보상로46길 37-11,35.8674722,128.5573136,"어린이집,유치원"
서구,푸르지오2어린이집,대구광역시 서구 국채보상로50길 20,35.86981651,128.5595595,"어린이집,유치원"
서구,푸르지오어린이집,대구광역시 서구 국채보상로50길 20,35.86981651,128.5595595,"어린이집,유치원"
서구,세인어린이집,대구광역시 서구 국채보상로50길 20,35.86981651,128.5595595,"어린이집,유치원"
서구,이레어린이집,대구광역시 서구 국채보상로50길 20,35.86981651,128.5595595,"어린이집,유치원"
서구,구립 서한이다음어린이집,대구광역시 서구 국채보상로37길 38,35.87235281,128.5518093,"어린이집,유치원"
서구,구립 화성파크드림어린이집,대구광역시 서구 서대구로29길 30,35.8705547,128.5472175,"어린이집,유치원"
서구,구립 영무예다음어린이집,대구광역시 서구 당산로 446,35.87467142,128.5471971,"어린이집,유치원"
서구,신애어린이집,대구광역시 서구 북비산로33길 9-2,35.88011448,128.5514461,"어린이집,유치원"
수성구,국공립열린어린이집,대구광역시 수성구 고산로4길 80,35.83072191,128.7057517,"어린이집,유치원"
수성구,국공립웰리치어린이집,대구광역시 수성구 욱수천로 55,35.83265914,128.7101694,"어린이집,유치원"
수성구,국공립포레스트어린이집,대구광역시 수성구 욱수천로2길 22,35.83158596,128.711669,"어린이집,유치원"
수성구,동산어린이집,대구광역시 수성구 달구벌대로652길 65-6,35.83221687,128.7102061,"어린이집,유치원"
수성구,전원어린이집,대구광역시 수성구 유니버시아드로68길 16,35.8278926,128.7066151,"어린이집,유치원"
수성구,피터팬어린이집,대구광역시 수성구 달구벌대로650길 37-4,35.83518575,128.7102122,"어린이집,유치원"
수성구,다사랑어린이집,대구광역시 수성구 신매로 91,35.83750996,128.7081881,"어린이집,유치원"
수성구,고산하나어린이집,대구광역시 수성구  시지로 11,35.84194539,128.6926723,"어린이집,유치원"
수성구,국공립메르디앙어린이집,대구광역시 수성구 노변로 55,35.83726595,128.6996584,"어린이집,유치원"
수성구,국공립수성알파시티어린이집,대구광역시 수성구 알파시티2로 48,35.83797535,128.6930397,"어린이집,유치원"
수성구,국공립아이숲어린이집,대구광역시 수성구 노변공원로 34,35.83931061,128.697206,"어린이집,유치원"
수성구,국공립알파시티청아람어린이집,대구광역시 수성구 알파시티2로 96,35.83511446,128.6968073,"어린이집,유치원"
수성구,국공립예은어린이집,대구광역시 수성구 천을로 34-9,35.84469646,128.6949469,"어린이집,유치원"
수성구,국공립월드키즈어린이집,대구광역시 수성구 천을로 70,35.84453715,128.6981587,"어린이집,유치원"
수성구,사회복지법인 녹원어린이집,대구광역시 수성구 천을로8길 17,35.84427154,128.6967582,"어린이집,유치원"
수성구,사회복지법인고운어린이집,대구광역시 수성구 노변공원로7길 6-24,35.83554931,128.6983016,"어린이집,유치원"
수성구,사회복지법인나르샤어린이집,대구광역시 수성구 달구벌대로569길 22,35.84748188,128.6729964,"어린이집,유치원"
수성구,선화어린이집,대구광역시 수성구 노변공원로 49-1,35.83776882,128.698576,"어린이집,유치원"
수성구,노변동화어린이집,대구광역시 수성구 시지로 55,35.83950871,128.695168,"어린이집,유치원"
수성구,씩씩한어린이집,대구광역시 수성구 천을로 61-7,35.84561803,128.6974274,"어린이집,유치원"
수성구,알파시티 공동직장 도담어린이집,대구광역시 수성구 유니버시아드로 119,35.83407042,128.6844224,"어린이집,유치원"
수성구,국공립대왕어린이집,대구광역시 수성구 달구벌대로669길 70,35.83819042,128.7211566,"어린이집,유치원"
수성구,국공립사월보성어린이집,대구광역시 수성구 욱수천로 133,35.83938876,128.7158123,"어린이집,유치원"
수성구,국공립시지3차서한이다음어린이집,대구광역시 수성구 달구벌대로669길 20-20,35.83678775,128.7238206,"어린이집,유치원"
수성구,국공립아이위시어린이집,대구광역시 수성구 달구벌대로669길 20,35.83551709,128.7231023,"어린이집,유치원"
수성구,국공립한신킨더리베어린이집,대구광역시 수성구 달구벌대로669길 50,35.83707603,128.7225856,"어린이집,유치원"
수성구,사회복지법인시지어린이집,대구광역시 수성구 고산로 160-15,35.84478022,128.7077207,"어린이집,유치원"
수성구,사회복지법인향뜰어린이집,대구광역시 수성구 천을로 125,35.84416134,128.7042812,"어린이집,유치원"
수성구,이안숲어린이집,대구광역시 수성구 달구벌대로659길 2-8,35.83696188,128.7178516,"어린이집,유치원"
수성구,동서어린이집,대구광역시 수성구 천을로 180,35.84268095,128.709674,"어린이집,유치원"
수성구,시지하나어린이집,대구광역시 수성구 고산로 123,35.8418963,128.7046014,"어린이집,유치원"
수성구,리틀태왕어린이집,대구광역시 수성구 달구벌대로669길 70,35.83819042,128.7211566,"어린이집,유치원"
수성구,초록색연필어린이집,대구광역시 수성구 달구벌대로645길 15,35.84080348,128.7099346,"어린이집,유치원"
수성구,효원어린이집,대구광역시 수성구 욱수천로 133,35.83938876,128.7158123,"어린이집,유치원"
수성구,국공립두산어린이집,대구광역시 수성구 들안로16길 45,35.8383176,128.6175795,"어린이집,유치원"
수성구,국공립수성레이크푸르지오어린이집,대구광역시 수성구 청수로24길 91,35.83560429,128.6213338,"어린이집,유치원"
수성구,국공립하늘어린이집,대구광역시 수성구 무학로21안길 8-24,35.83183815,128.6203267,"어린이집,유치원"
수성구,모란어린이집,대구광역시 수성구 지산로3길 115,35.82496966,128.626267,"어린이집,유치원"
수성구,사회복지법인 꿈나무 어린이집,대구광역시 수성구 들안로2안길 27-15,35.83265436,128.6192732,"어린이집,유치원"
수성구,화니어린이집,대구광역시 수성구 동대구로7길 14-14,35.83425519,128.6228122,"어린이집,유치원"
수성구,이레어린이집,대구광역시 수성구 동대구로7길 34-13,35.83430817,128.6212843,"어린이집,유치원"
수성구,국공립돌체어린이집,대구광역시 수성구 동원로 135,35.87076371,128.6346705,"어린이집,유치원"
수성구,국공립로떼어린이집,대구광역시 수성구 동원로 123,35.86871718,128.6347302,"어린이집,유치원"
수성구,국공립마더베어어린이집,대구광역시 수성구 무열로39길 35-1,35.87305118,128.6461946,"어린이집,유치원"
수성구,국공립만촌보성어린이집,대구광역시 수성구 공경로 70,35.87443411,128.6428255,"어린이집,유치원"
수성구,보명어린이집,대구광역시 수성구 무열로39길 16-14,35.87428649,128.6451744,"어린이집,유치원"
수성구,리틀아일랜드어린이집,대구광역시 수성구 동원로 100,35.86840848,128.6386986,"어린이집,유치원"
수성구,메트로팔레스어린이집,대구광역시 수성구 동원로 110,35.86895374,128.6381382,"어린이집,유치원"
수성구,수성애플트리어린이집,대구광역시 수성구 화랑로2길 122,35.8675826,128.6371426,"어린이집,유치원"
수성구,무열대어린이집,대구광역시 수성구 국채보상로 1019,35.86621023,128.6418996,"어린이집,유치원"
수성구,국공립별나라어린이집,대구광역시 수성구 국채보상로216길 105,35.86432804,128.6483163,"어린이집,유치원"
수성구,만촌어린이집,대구광역시 수성구 만촌로14길 11-2,35.86591552,128.6440419,"어린이집,유치원"
수성구,다인어린이집,대구광역시 수성구 충의로 62,35.86669791,128.6450291,"어린이집,유치원"
수성구,별그린어린이집,대구광역시 수성구 세진로 75,35.86376271,128.6434361,"어린이집,유치원"
수성구,국공립만촌3차파크드림어린이집,대구광역시 수성구 교학로 13,35.85384968,128.6529446,"어린이집,유치원"
수성구,국공립만촌삼정에듀파크어린이집,대구광역시 수성구 교학로 65,35.84769788,128.6527594,"어린이집,유치원"
수성구,국공립만촌자이르네어린이집,대구광역시 수성구 교학로19길 19,35.84906119,128.6492666,"어린이집,유치원"
수성구,뉴대구어린이집,대구광역시 수성구 교학로 54-1,35.85033779,128.6516271,"어린이집,유치원"
수성구,수성대학교부설 리오바어린이집,대구광역시 수성구 달구벌대로528길 15,35.85525271,128.6496112,"어린이집,유치원"
수성구,예알어린이집,대구광역시 수성구 청호로94길 57,35.85704717,128.6467643,"어린이집,유치원"
수성구,국공립월드어린이집,대구광역시 수성구 범안로 79,35.81981274,128.6465456,"어린이집,유치원"
수성구,사랑어린이집,대구광역시 수성구 용학로 336,35.82488337,128.6440554,"어린이집,유치원"
수성구,예현어린이집,대구광역시 수성구 용학로 316,35.82239201,128.6424391,"어린이집,유치원"
수성구,국공립수성하늘채르레브어린이집,대구광역시 수성구 지범로48길 21,35.81505916,128.6442528,"어린이집,유치원"
수성구,국공립피노키오어린이집,대구광역시 수성구 지범로46길 33-4,35.81497307,128.6430175,"어린이집,유치원"
수성구,아이꿈어린이집,대구광역시 수성구 용학로 272,35.82017384,128.6375301,"어린이집,유치원"
수성구,국공립범어에일린의뜰어린이집,대구광역시 수성구 청솔로14길 15,35.85160139,128.6223071,"어린이집,유치원"
수성구,국공립수성범어W어린이집,대구광역시 수성구 달구벌대로 2436,35.85768783,128.6268209,"어린이집,유치원"
수성구,범어어린이집,대구광역시 수성구 범어천로 97,35.85554329,128.6220484,"어린이집,유치원"
수성구,국공립범어숲어린이집,대구광역시 수성구 동대구로 376,35.86417139,128.6277045,"어린이집,유치원"
수성구,국공립키즈하버드어린이집,대구광역시 수성구 세진로3길 41-4,35.86373073,128.6378801,"어린이집,유치원"
수성구,계성어린이집,대구광역시 수성구 범어로 157,35.86343592,128.635245,"어린이집,유치원"
수성구,미소어린이집,대구광역시 수성구 범어로32길 26,35.86478054,128.6366129,"어린이집,유치원"
수성구,대구검찰어린이집,대구광역시 수성구 국채보상로186길 111,35.86342863,128.6343281,"어린이집,유치원"
수성구,대구법원어린이집,대구광역시 수성구 세진로 26,35.86167628,128.6385654,"어린이집,유치원"
수성구,수성구청직장어린이집,대구광역시 수성구 달구벌대로495길 26-13,35.85993252,128.6347245,"어린이집,유치원"
수성구,국공립범어센트럴푸르지오어린이집,대구광역시 수성구 상록로 15,35.86069813,128.6236729,"어린이집,유치원"
수성구,국공립월드숲어린이집,대구광역시 수성구 범어천로 200,35.86412366,128.6198201,"어린이집,유치원"
수성구,청운어린이집,대구광역시 수성구 들안로 396-22,35.86596748,128.6190845,"어린이집,유치원"
수성구,다빈치어린이집,대구광역시 수성구 상록로 53,35.86410762,128.623627,"어린이집,유치원"
수성구,범어e편한어린이집,대구광역시 수성구 들안로78길 45,35.86575901,128.621432,"어린이집,유치원"
수성구,킨더리베어린이집,대구광역시 수성구 동대구로77길 34-27,35.86582957,128.6244635,"어린이집,유치원"
수성구,국공립힐스테이트범어어린이집,대구광역시 수성구 범어로18길 22,35.85628391,128.636516,"어린이집,유치원"
수성구,덕일어린이집,대구광역시 수성구 청호로92길 26,35.85539764,128.6432673,"어린이집,유치원"
수성구,청수어린이집,대구광역시 수성구 달구벌대로504길 20,35.85687122,128.6380218,"어린이집,유치원"
수성구,국공립상화어린이집,대구광역시 수성구 수성로 71,35.83266053,128.6109721,"어린이집,유치원"
수성구,사회복지법인 상동어린이집,대구광역시 수성구 수성로32길 139,35.83524232,128.6126298,"어린이집,유치원"
수성구,다온어린이집,대구광역시 수성구 수성로14길 21,35.83225722,128.612356,"어린이집,유치원"
수성구,정화우방어린이집,대구광역시 수성구 수성로 135,35.83837138,128.6112638,"어린이집,유치원"
수성구,국공립장미어린이집,대구광역시 수성구 수성동1가 수성로57길 62,35.85174031,128.6098392,"어린이집,유치원"
수성구,수성어린이집,대구광역시 수성구 명덕로76길 80-1,35.8510345,128.6112144,"어린이집,유치원"
수성구,금강어린이집,대구광역시 수성구 수성로75길 24,35.85730161,128.612531,"어린이집,유치원"
수성구,더퍼스트어린이집,대구광역시 수성구 수성동1가 수성로69길 41,35.85535849,128.6109113,"어린이집,유치원"
수성구,캐슬아이어린이집,대구광역시 수성구 수성동1가 수성로69길 65,35.85604568,128.6095178,"어린이집,유치원"
수성구,국공립밤비니어린이집,대구광역시 수성구 수성동3가 들안로64길 61,35.85875715,128.6211159,"어린이집,유치원"
수성구,국공립캐슬수성어린이집,대구광역시 수성구 명덕로 455,35.85439045,128.6190948,"어린이집,유치원"
수성구,은초롱어린이집,대구광역시 수성구 수성로74길 33,35.85690257,128.6156737,"어린이집,유치원"
수성구,국공립수성보성어린이집,대구광역시 수성구 수성로 412,35.86347242,128.6150627,"어린이집,유치원"
수성구,다예누리어린이집,대구광역시 수성구 수성동4가 들안로 360,35.86282387,128.619573,"어린이집,유치원"
수성구,이편한어린이집,대구광역시 수성구 수성동4가 들안로73길 50-7,35.86411917,128.6137167,"어린이집,유치원"
수성구,행복한영희어린이집,대구광역시 수성구 수성로 412,35.86347242,128.6150627,"어린이집,유치원"
수성구,DGB아이꿈터어린이집,대구광역시 수성구 달구벌대로 2271-5,35.86095795,128.6108994,"어린이집,유치원"
수성구,국공립꼬마숲어린이집,대구광역시 수성구 들안로29길 42,35.84359939,128.6141964,"어린이집,유치원"
수성구,국공립수성골드클래스더센텀어린이집,대구광역시 수성구 수성로 185,35.84290651,128.6111345,"어린이집,유치원"
수성구,국공립수성푸르지오리버센트어린이집,대구광역시 수성구 수성로35길 50,35.84212001,128.6101236,"어린이집,유치원"
수성구,국공립수성효성해링턴어린이집,대구광역시 수성구 희망로24길 24,35.84569581,128.6097566,"어린이집,유치원"
수성구,윤정어린이집,대구광역시 수성구 희망로 93,35.84758184,128.6088567,"어린이집,유치원"
수성구,중동어린이집,대구광역시 수성구 희망로 121,35.84742727,128.6123154,"어린이집,유치원"
수성구,온유어린이집,대구광역시 수성구 수성로39안길 13,35.84418002,128.6112161,"어린이집,유치원"
수성구,지산보리어린이집,대구광역시 수성구 용학로 325,35.82407838,128.6424543,"어린이집,유치원"
수성구,지산어린이집,대구광역시 수성구 지산로14길 29,35.82703304,128.6356481,"어린이집,유치원"
수성구,개나리어린이집,대구광역시 수성구 무학로37안길 20-5,35.83323347,128.6282,"어린이집,유치원"
수성구,줄리어드어린이집,대구광역시 수성구 동대구로14길 90,35.83665603,128.6290537,"어린이집,유치원"
수성구,대구경찰어린이집,대구광역시 수성구 무학로 237,35.82875868,128.6346949,"어린이집,유치원"
수성구,국공립색동어린이집,대구광역시 수성구 용학로44길 34,35.81998143,128.6337787,"어린이집,유치원"
수성구,국공립수성라크에르어린이집,대구광역시 수성구 지산로3길 33,35.82274532,128.6292455,"어린이집,유치원"
수성구,사회복지법인해달별어린이집,대구광역시 수성구 용학로46길 22,35.81966469,128.6336364,"어린이집,유치원"
수성구,한국예술어린이집,대구광역시 수성구 용학로34길 8,35.82206933,128.6271095,"어린이집,유치원"
수성구,지산에덴어린이집,대구광역시 수성구 용학로 223,35.82114159,128.6334773,"어린이집,유치원"
수성구,국공립수성더팰리스1차어린이집,대구광역시 수성구 파동로 190,35.82014585,128.6127181,"어린이집,유치원"
수성구,국공립수성더팰리스2차어린이집,대구광역시 수성구 파동로 188,35.81942619,128.6130727,"어린이집,유치원"
수성구,국공립수성해모로어린이집,대구광역시 수성구 파동로 47,35.80705891,128.6214526,"어린이집,유치원"
수성구,수성아이파크어린이집,대구광역시 수성구 파동로22길 15,35.81327308,128.6179571,"어린이집,유치원"
수성구,별하나어린이집,대구광역시 수성구 파동로51길 64,35.82327945,128.6086938,"어린이집,유치원"
수성구,키즈브라운어린이집,대구광역시 수성구 파동로38길 45-3,35.81887606,128.6146417,"어린이집,유치원"
수성구,하늘채어린이집,대구광역시 수성구 파동로 222,35.82255508,128.6117226,"어린이집,유치원"
수성구,글로벌아이어린이집,대구광역시 수성구 파동로18안길 24,35.81235962,128.619255,"어린이집,유치원"
수성구,국공립물망이어린이집,대구광역시 수성구 청수로 213,35.83951263,128.6295145,"어린이집,유치원"
수성구,국공립아이맘어린이집,대구광역시 수성구 청수로 214,35.83971745,128.6337221,"어린이집,유치원"
수성구,국공립캐슬꿈밭어린이집,대구광역시 수성구 청수로 257,35.84133833,128.6347712,"어린이집,유치원"
수성구,국공립캐슬우주어린이집,대구광역시 수성구 청수로 261,35.84183557,128.6365334,"어린이집,유치원"
수성구,국공립힐스테이트어린이집,대구광역시 수성구 청수로 274,35.83976809,128.6375507,"어린이집,유치원"
수성구,삼덕어린이집,대구광역시 수성구 청호로46길 5-2,35.83869718,128.6408908,"어린이집,유치원"
수성구,코코어린이집,대구광역시 수성구 청수로 214,35.83971745,128.6337221,"어린이집,유치원"
수성구,국공립해맑은어린이집,대구광역시 수성구 들안로32길 17,35.84454926,128.6178739,"어린이집,유치원"
수성구,국공립힐스테이트엘포레어린이집,대구광역시 수성구 청솔로 16,35.84827312,128.6207443,"어린이집,유치원"
수성구,꼬꼬마어린이집,대구광역시 수성구 희망로 176-2,35.84637132,128.6179057,"어린이집,유치원"
수성구,아이뜰어린이집,대구광역시 수성구 희망로36길 122-23,35.84485521,128.621723,"어린이집,유치원"
중구,제일풍경채어린이집,대구광역시 중구 달성로26길 70,35.87478088,128.5866596,"어린이집,유치원"
중구,효성해링턴어린이집,대구광역시 중구 중앙대로66길 20,35.86133789,128.5931751,"어린이집,유치원"
중구,남산롯데센트럴어린이집,대구광역시 중구 재마루길 77,35.86328815,128.5844632,"어린이집,유치원"
중구,남산이편한어린이집,대구광역시 중구 달구벌대로 2020,35.86527412,128.5849951,"어린이집,유치원"
중구,남산교회어린이집,대구광역시 중구 관덕정길 16,35.86500267,128.5906051,"어린이집,유치원"
중구,대구삼성어린이집,대구광역시 중구 달구벌대로 2016-40,35.86448438,128.584277,"어린이집,유치원"
중구,리틀포레스트어린이집,대구광역시 중구 중앙대로67길 11,35.86302296,128.5914021,"어린이집,유치원"
중구,백합어린이집,대구광역시 중구 남산로4길 111,35.86230623,128.5858412,"어린이집,유치원"
중구,스타클래스어린이집,대구광역시 중구 남산로 30,35.85917829,128.5833754,"어린이집,유치원"
중구,그린숲어린이집,대구광역시 중구 달구벌대로 1950,35.86153139,128.5778327,"어린이집,유치원"
중구,꿈나무어린이집,대구광역시 중구 남산로7길 35,35.85856748,128.5808319,"어린이집,유치원"
중구,남산자이하늘채어린이집,대구광역시 중구 명덕로 33,35.86047475,128.5751451,"어린이집,유치원"
중구,남산화성어린이집,대구광역시 중구 남산로7길 7,35.85864835,128.5823254,"어린이집,유치원"
중구,동그라미어린이집,대구광역시 중구 달구벌대로 1960,35.86222397,128.578582,"어린이집,유치원"
중구,청라힐스자이어린이집,대구광역시 중구 남산로 73,35.86282667,128.5820782,"어린이집,유치원"
중구,아이비어린이집,대구광역시 중구 남산로3안길 20,35.86040792,128.5774519,"어린이집,유치원"
중구,황실친환경어린이집,대구광역시 중구 남산로13길 17,35.86153418,128.5809596,"어린이집,유치원"
중구,센트로팰리스어린이집,대구광역시 중구 대봉로 260,35.86176035,128.6011446,"어린이집,유치원"
중구,태왕아름별어린이집,대구광역시 중구 동덕로 55,35.85995031,128.6038974,"어린이집,유치원"
중구,창의나라어린이집,대구광역시 중구 대봉로 228-9,35.85910611,128.6017515,"어린이집,유치원"
중구,대봉더샵가온어린이집,대구광역시 중구 대봉로43길 21,35.85706272,128.6011025,"어린이집,유치원"
중구,대봉리비테르어린이집,대구광역시 중구 대봉로43길 22,35.85809867,128.5998099,"어린이집,유치원"
중구,대신e편한어린이집,대구광역시 중구 달구벌대로 1943,35.86360229,128.5768269,"어린이집,유치원"
중구,밤비니어린이집,대구광역시 중구 달구벌대로 1955,35.86387347,128.5777148,"어린이집,유치원"
중구,태왕아이사랑어린이집,대구광역시 중구 달구벌대로 1975,35.86450927,128.5797662,"어린이집,유치원"
중구,센트럴동인어린이집,대구광역시 중구 국채보상로139길 40,35.87092863,128.608016,"어린이집,유치원"
중구,경북대학교병원어린이집,대구광역시 중구 국채보상로140길 24-7,35.86767851,128.6058431,"어린이집,유치원"
중구,대구광역시청어린이집,대구광역시 중구 동덕로 182,35.87082253,128.6046096,"어린이집,유치원"
중구,삼덕청아람어린이집,대구광역시 중구 삼덕동3가 달구벌대로447길 77,35.86634457,128.607024,"어린이집,유치원"
중구,힐스테이트어린이집,대구광역시 중구 태평로28길 13,35.87465527,128.5933557,"어린이집,유치원"
중구,청라포레스트어린이집,대구광역시 중구 달구벌대로 2021,35.86605336,128.5849774,"어린이집,유치원"
중구,달성파크어린이집,대구광역시 중구 달성로 123,35.87755091,128.5803065,"어린이집,유치원"
중구,도원센트럴어린이집,대구광역시 중구 태평로 50,35.87628868,128.5832669,"어린이집,유치원"
중구,센트럴자이어린이집,대구광역시 중구 서성로 99,35.87543791,128.5875308,"어린이집,유치원"
,YMCA유치원,대구광역시 중구 중앙대로 375,35.86665222,128.5931574,"어린이집,유치원"
,개나리유치원,대구광역시 수성구 무학로37안길 20-5,35.83323347,128.6282,"어린이집,유치원"
,계성유치원,대구광역시 중구 달성로 15,35.86608064,128.5815744,"어린이집,유치원"
,고운유치원,대구광역시 수성구 노변공원로 75-7,35.83600318,128.6983189,"어린이집,유치원"
,금강숲유치원,대구광역시 수성구 동대구로50길 108,35.84960423,128.6285313,"어린이집,유치원"
,대구동덕초등학교병설유치원,대구광역시 중구 동덕로26길 20,35.86473521,128.60447,"어린이집,유치원"
,대구동도초등학교병설유치원,대구광역시 수성구 동대구로57길 8,35.85677218,128.6235287,"어린이집,유치원"
,대구동문초등학교병설유치원,대구광역시 수성구 효행로2길 111,35.87484672,128.6524094,"어린이집,유치원"
,대구동원초등학교병설유치원,대구광역시 수성구 국채보상로 1000,35.86517088,128.6401005,"어린이집,유치원"
,대구동인초등학교병설유치원,대구광역시 중구 국채보상로 728,35.86765275,128.6107836,"어린이집,유치원"
,대구동천초등학교병설유치원,대구광역시 수성구 상록로16길 20,35.86610257,128.6247255,"어린이집,유치원"
,대구두산초등학교병설유치원,대구광역시 수성구 동대구로6길 31,35.83259696,128.6260899,"어린이집,유치원"
,대구범어초등학교병설유치원,대구광역시 수성구 달구벌대로489길 55,35.86067329,128.6329506,"어린이집,유치원"
,대구복명초등학교병설유치원,대구광역시 수성구 범안로20길 8,35.81762906,128.6473051,"어린이집,유치원"
,대구삼덕초등학교병설유치원,대구광역시 중구 달구벌대로447길 10,35.8634476,128.6087957,"어린이집,유치원"
,대구수창초등학교병설유치원,대구광역시 중구 달성로22길 30,35.87404222,128.5841563,"어린이집,유치원"
,대구종로초등학교병설유치원,대구광역시 중구 경상감영길 49,35.8724613,128.5894291,"어린이집,유치원"
,대구중앙초등학교병설유치원,대구광역시 수성구 만촌로 125,35.87026057,128.6403376,"어린이집,유치원"
,대구초등학교병설유치원,대구광역시 중구 명륜로23길 80,35.8639941,128.5950533,"어린이집,유치원"
,대구황금유치원,대구광역시 수성구 청호로 286,35.84303569,128.6396862,"어린이집,유치원"
,동신유치원,대구광역시 수성구 교학로4길 39,35.85502946,128.6502853,"어린이집,유치원"
,동영유치원,대구광역시 수성구 파동로51길 80,35.82235045,128.6088208,"어린이집,유치원"
,라온유치원,대구광역시 수성구 청수로45길 32,35.8419905,128.6330041,"어린이집,유치원"
,리리유치원,대구광역시 수성구 신천동로34길 19,35.84060898,128.6089299,"어린이집,유치원"
,마리아유치원,대구광역시 수성구 범어천로 90,35.85647818,128.6229833,"어린이집,유치원"
,만촌아이숲유치원,대구광역시 수성구 달구벌대로522길 166,35.85134203,128.6441517,"어린이집,유치원"
,무열대유치원,대구광역시 수성구 만촌동 599-1,35.86356,128.6512,"어린이집,유치원"
,무지개유치원,대구광역시 수성구 용학로 197,35.82195943,128.6305174,"어린이집,유치원"
,범어유치원,대구광역시 수성구 국채보상로186길 121,35.86301165,128.634393,"어린이집,유치원"
,보나유치원,대구광역시 중구 남산로7길 86,35.86045089,128.5792197,"어린이집,유치원"
,보노유치원,대구광역시 수성구 국채보상로 955-2,35.86791677,128.6353087,"어린이집,유치원"
,비안네유치원,대구광역시 수성구 달구벌대로650길 81,35.83109901,128.7090865,"어린이집,유치원"
,사랑숲유치원,대구광역시 수성구 용학로 272,35.82017384,128.6375301,"어린이집,유치원"
,삼덕유치원,대구광역시 수성구 지범로48길 27,35.81444482,128.6437781,"어린이집,유치원"
,색동유치원,대구광역시 수성구 충의로8길 33,35.8671687,128.6464918,"어린이집,유치원"
,성모유치원,대구광역시 중구 남산로4길 90,35.86091527,128.5858088,"어린이집,유치원"
,수성무지개유치원,대구광역시 수성구 천을로 16,35.84444454,128.6927037,"어린이집,유치원"
,수성유치원,대구광역시 수성구 신천동로96길 45,35.86475047,128.6161406,"어린이집,유치원"
,수정유치원,대구광역시 수성구 달구벌대로650길 21,35.83645022,128.7102689,"어린이집,유치원"
,스톤릿지유치원,대구광역시 수성구 신매로 51,35.83547758,128.7063385,"어린이집,유치원"
,시지아이숲유치원,대구광역시 수성구 달구벌대로625길 25,35.84429003,128.6993872,"어린이집,유치원"
,신세계유치원,대구광역시 수성구 신천동로62길 17,35.85253705,128.6099922,"어린이집,유치원"
,아이온유치원,대구광역시 수성구 지범로31안길 5,35.8244906,128.6406283,"어린이집,유치원"
,아일랜드유치원,대구광역시 수성구 국채보상로 990-10,35.8653917,128.6383105,"어린이집,유치원"
,예나유치원,대구광역시 수성구 욱수천로 133,35.83938876,128.7158123,"어린이집,유치원"
,원만사유치원,대구광역시 중구 달구벌대로 2013,35.86583806,128.583875,"어린이집,유치원"
,이바유치원,대구광역시 수성구 파동로30길 61,35.82153358,128.6155286,"어린이집,유치원"
,자연누리유치원,대구광역시 수성구 노변로 100,35.83966731,128.7007237,"어린이집,유치원"
,자연아이유치원,대구광역시 수성구 동원로12길 12,35.86367668,128.6402519,"어린이집,유치원"
,중앙유치원,대구광역시 중구 명륜로23길 58-5,35.86274566,128.5957429,"어린이집,유치원"
,천사유치원,대구광역시 수성구 신매로 91,35.83750996,128.7081881,"어린이집,유치원"
,코오롱아인슈타인유치원,대구광역시 수성구 수성로 412,35.86347242,128.6150627,"어린이집,유치원"
,프랜즈유치원,대구광역시 수성구 국채보상로200길 9,35.86536743,128.6404427,"어린이집,유치원"
,하늘빛유치원,대구광역시 수성구 지범로40길 11,35.81837657,128.6412505,"어린이집,유치원"
,하늘유치원,대구광역시 수성구 노변공원로3길 10,35.84033422,128.699917,"어린이집,유치원"
,한국예술유치원,대구광역시 수성구 용학로34길 8,35.82206933,128.6271095,"어린이집,유치원"
,해맑은몬테소리유치원,대구광역시 수성구 들안로32길 19,35.84454022,128.6180235,"어린이집,유치원"
,달서유치원,대구광역시 서구 국채보상로 342,35.87155131,128.5681424,"어린이집,유치원"
,대구내서초등학교병설유치원,대구광역시 서구 달구벌대로371길 35,35.86401323,128.5669724,"어린이집,유치원"
,대구달서초등학교병설유치원,대구광역시 서구 국채보상로34길 35,35.86652247,128.5510193,"어린이집,유치원"
,대구달성초등학교병설유치원,대구광역시 서구 고성로 127,35.88279548,128.5796257,"어린이집,유치원"
,대구대성초등학교병설유치원,대구광역시 서구 국채보상로 426,35.87042463,128.5771437,"어린이집,유치원"
,대구북비산초등학교병설유치원,대구광역시 서구 통학로48길 7,35.88153826,128.5643754,"어린이집,유치원"
,대구서부초등학교병설유치원,대구광역시 서구 달서로26길 25,35.87334532,128.573443,"어린이집,유치원"
,대구서평초등학교병설유치원,대구광역시 서구 서대구로45길 60,35.87832883,128.5475425,"어린이집,유치원"
,대구이현초등학교병설유치원,대구광역시 서구 국채보상로37길 35,35.87350487,128.5502813,"어린이집,유치원"
,대구인지유치원,대구광역시 서구 서대구로66길 22,35.88686148,128.5672977,"어린이집,유치원"
,대구중리초등학교병설유치원,대구광역시 서구 국채보상로 135,35.86936666,128.5446373,"어린이집,유치원"
